month,dealer_id,model_id,variant_id,units_sold,stock_available,inventory_days,average_discount_pct,marketing_spend,test_drives,enquiries,active_sales_executives,dealer_manager_id,regional_manager_id,festival_month,economic_index,competitor_index
2025-02-01,DLR028,MDL009,VAR050,7,16,39.9,5.69,36998.37,25,43,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL009,VAR051,8,18,38.7,5.53,48768.72,32,54,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL009,VAR052,7,22,41.8,4.37,37065.33,20,30,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL009,VAR053,8,20,33.0,4.9,41466.96,33,49,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL009,VAR054,7,16,34.8,4.78,41787.53,28,45,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL010,VAR055,7,22,33.9,5.72,37425.29,22,34,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL010,VAR056,9,25,34.0,4.11,40633.29,26,38,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL010,VAR057,8,23,41.1,4.78,31984.71,27,45,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL010,VAR058,8,18,33.3,5.58,33029.9,28,40,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL010,VAR059,8,16,34.8,4.67,56676.05,29,43,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL010,VAR060,7,23,35.3,5.64,29331.5,24,36,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL011,VAR061,9,30,33.8,4.29,45198.33,40,66,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL011,VAR062,9,22,40.7,5.17,38955.56,35,50,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL011,VAR063,8,17,34.6,5.04,53656.7,26,45,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL011,VAR064,7,32,34.0,4.96,46477.68,26,45,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL011,VAR065,9,27,35.7,5.54,53238.48,27,40,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL011,VAR066,7,33,33.2,4.27,38907.73,22,37,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL012,VAR067,9,17,38.2,5.53,57000.37,39,66,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL012,VAR068,9,27,35.6,5.97,57547.26,32,47,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL012,VAR069,8,28,39.8,5.05,33391.6,31,48,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL012,VAR070,8,37,33.1,5.31,38247.81,31,50,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL012,VAR071,7,27,36.1,5.93,28109.71,27,38,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR028,MDL012,VAR072,7,23,36.5,5.26,32660.39,28,48,6,EMP0311,EMP0001,0,107.52,97.06
2025-02-01,DLR029,MDL001,VAR001,8,33,37.3,5.17,39270.86,23,40,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL001,VAR002,10,26,31.0,4.84,54364.75,42,59,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL001,VAR003,8,25,35.6,5.95,32037.94,28,42,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL001,VAR004,8,37,38.9,5.87,52534.79,30,42,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL001,VAR005,9,24,34.5,4.35,55765.55,29,50,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL001,VAR006,9,26,34.1,4.88,58069.86,36,53,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL002,VAR007,10,16,38.8,4.49,56939.92,37,57,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL002,VAR008,11,17,31.3,6.0,76813.78,40,56,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL002,VAR009,8,16,34.2,6.04,38756.08,25,41,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL002,VAR010,8,32,38.3,4.26,35260.59,27,47,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL002,VAR011,8,24,37.1,5.63,43459.47,31,48,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL002,VAR012,7,36,34.1,4.94,31682.01,30,50,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL003,VAR013,8,23,39.0,4.95,33423.01,30,52,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL003,VAR014,10,27,32.1,5.34,47376.16,29,47,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL003,VAR015,8,19,39.5,4.02,37935.94,29,51,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL003,VAR016,8,23,33.9,4.38,32626.7,27,41,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL003,VAR017,8,26,41.6,5.0,31911.58,34,58,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL003,VAR018,6,23,42.2,5.17,40050.72,25,37,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL004,VAR019,8,17,34.0,4.52,51163.69,26,38,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL004,VAR020,8,25,31.9,4.35,42184.41,25,39,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL004,VAR021,9,18,39.6,4.84,49909.9,34,52,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL004,VAR022,10,34,38.2,5.59,38501.67,44,75,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL004,VAR023,9,14,31.5,5.0,60625.82,31,42,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL004,VAR024,7,26,39.4,4.11,26668.46,28,42,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL005,VAR025,12,15,31.6,5.35,48968.45,37,59,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL005,VAR026,12,20,31.2,4.96,58940.98,49,80,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL005,VAR027,11,33,32.3,4.16,77375.22,35,50,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL005,VAR028,10,37,38.9,5.02,50167.67,35,50,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL005,VAR029,10,15,30.5,5.95,56186.24,40,66,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL005,VAR030,10,26,30.5,4.22,50992.72,33,48,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL006,VAR031,12,30,28.9,4.48,80094.86,54,76,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL006,VAR032,12,19,38.1,4.94,79479.98,45,64,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL006,VAR033,9,25,38.3,4.73,41167.66,33,51,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL006,VAR034,12,31,35.5,5.84,46524.22,40,62,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL006,VAR035,9,19,34.8,5.98,44315.38,36,62,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL006,VAR036,9,22,40.6,5.96,52119.57,33,47,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL007,VAR037,9,28,40.3,5.08,41629.72,30,51,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL007,VAR038,12,23,37.0,4.17,61131.14,43,64,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL007,VAR039,11,21,33.3,4.18,63268.07,47,66,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL007,VAR040,9,22,36.9,5.07,63749.05,39,54,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL007,VAR041,8,32,37.2,4.15,30591.17,35,51,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL007,VAR042,10,26,36.0,6.0,58483.7,34,58,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL008,VAR043,11,34,32.8,5.59,52121.16,39,57,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL008,VAR044,12,24,31.2,5.57,73604.69,54,77,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL008,VAR045,9,25,36.1,5.72,61650.8,37,59,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL008,VAR046,11,26,30.9,5.34,50989.22,44,65,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL008,VAR047,9,24,34.7,4.51,61601.42,32,52,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL008,VAR048,8,29,40.4,5.51,39292.6,26,41,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL009,VAR049,10,30,30.2,4.09,52800.38,39,68,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL009,VAR050,9,28,34.9,5.72,56596.19,25,36,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL009,VAR051,8,38,36.1,5.95,48543.96,24,37,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL009,VAR052,7,26,40.2,6.01,46520.04,27,37,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL009,VAR053,8,17,35.0,5.56,34418.97,34,59,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL009,VAR054,9,30,37.9,5.82,58387.25,27,46,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL010,VAR055,9,22,38.8,4.17,36783.61,27,41,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL010,VAR056,10,25,33.1,5.05,66356.31,30,41,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL010,VAR057,9,13,35.6,5.28,34357.15,38,53,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL010,VAR058,9,32,39.4,4.79,60987.42,33,55,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL010,VAR059,8,22,35.9,4.51,50979.23,29,50,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL010,VAR060,7,30,36.4,5.9,41186.08,24,42,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL011,VAR061,10,22,39.1,5.38,63457.74,33,53,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL011,VAR062,11,32,32.3,5.08,49780.53,36,57,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL011,VAR063,10,26,36.3,6.05,55027.8,38,63,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL011,VAR064,9,20,32.1,4.1,44654.2,26,44,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL011,VAR065,9,23,38.8,4.28,38467.59,35,60,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL011,VAR066,8,33,32.3,5.24,51015.71,33,48,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL012,VAR067,9,30,35.1,5.5,43271.15,38,64,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL012,VAR068,9,34,33.6,5.4,40332.35,26,39,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL012,VAR069,10,30,36.9,4.48,47065.3,36,49,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL012,VAR070,9,34,40.8,4.33,50628.1,25,44,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL012,VAR071,11,21,37.0,4.72,55562.72,41,64,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR029,MDL012,VAR072,8,21,35.2,4.78,51207.52,28,41,6,EMP0320,EMP0002,0,107.52,97.06
2025-02-01,DLR030,MDL001,VAR001,12,20,33.3,5.38,52764.8,47,66,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL001,VAR002,10,33,40.0,4.04,53921.45,39,60,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL001,VAR003,9,26,39.9,4.7,42699.47,37,64,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL001,VAR004,8,22,39.7,4.6,52838.73,23,33,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL001,VAR005,11,18,39.1,5.5,47772.05,45,68,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL001,VAR006,7,19,42.7,5.81,33590.93,28,47,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL002,VAR007,12,34,35.4,4.66,48513.35,42,57,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL002,VAR008,10,23,35.1,5.72,47291.12,31,47,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL002,VAR009,10,31,37.1,5.37,61447.95,31,52,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL002,VAR010,9,26,33.3,6.1,63028.47,40,67,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL002,VAR011,9,28,37.3,4.0,55306.78,39,65,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL002,VAR012,8,21,37.7,4.48,48719.89,23,36,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL003,VAR013,9,31,38.4,4.06,55818.27,27,41,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL003,VAR014,11,34,35.2,4.65,71666.32,49,72,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL003,VAR015,8,17,36.0,4.52,31300.15,27,37,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL003,VAR016,10,23,31.9,4.16,40606.82,28,38,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL003,VAR017,9,25,38.5,4.27,58937.38,29,43,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL003,VAR018,9,22,33.1,4.33,51819.93,27,43,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL004,VAR019,11,24,31.7,4.16,49808.67,41,70,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL004,VAR020,10,17,33.5,4.16,54820.72,32,48,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL004,VAR021,9,24,32.6,4.9,53559.96,31,45,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL004,VAR022,10,29,37.3,4.62,62865.05,34,46,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL004,VAR023,9,34,36.3,4.13,52798.37,30,46,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL004,VAR024,7,30,39.5,6.1,49463.32,29,44,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL005,VAR025,11,17,39.0,4.39,62677.13,46,63,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL005,VAR026,11,17,30.4,4.18,55793.84,34,49,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL005,VAR027,12,26,33.9,4.79,59012.18,46,63,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL005,VAR028,14,19,28.7,5.11,79322.94,45,72,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL005,VAR029,11,19,34.9,5.5,57867.6,41,69,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL005,VAR030,12,34,31.5,5.33,65631.58,50,69,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL006,VAR031,11,29,33.6,4.63,76996.89,44,75,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL006,VAR032,13,26,31.9,5.65,68765.93,43,74,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL006,VAR033,12,14,29.0,5.18,69131.78,39,57,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL006,VAR034,11,27,36.8,5.02,44106.75,35,58,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL006,VAR035,10,26,31.4,4.59,59205.69,30,41,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL006,VAR036,12,25,36.0,5.53,73713.98,43,67,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL007,VAR037,9,26,35.1,4.4,54877.81,26,38,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL007,VAR038,10,26,37.1,4.12,51857.33,36,56,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL007,VAR039,9,21,35.1,5.85,45847.04,28,49,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL007,VAR040,12,21,34.2,4.94,74416.42,38,55,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL007,VAR041,11,19,39.1,5.49,62825.07,31,45,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL007,VAR042,9,21,38.5,5.96,35813.6,35,57,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL008,VAR043,13,29,34.4,4.66,67251.6,52,75,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL008,VAR044,12,29,30.5,5.08,54442.68,35,48,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL008,VAR045,9,23,37.3,5.98,43206.97,36,63,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL008,VAR046,12,22,34.1,4.77,55424.75,49,82,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL008,VAR047,11,22,32.3,6.09,62463.26,49,74,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL008,VAR048,10,23,39.3,4.53,50044.9,40,69,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL009,VAR049,11,26,32.6,6.08,49336.87,43,62,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL009,VAR050,12,26,35.4,5.25,62052.99,37,61,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL009,VAR051,8,29,38.3,5.73,37710.79,27,42,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL009,VAR052,10,27,31.7,5.98,70016.64,28,47,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL009,VAR053,8,27,33.9,5.81,41643.25,30,47,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL009,VAR054,8,24,34.9,5.67,48403.0,24,40,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL010,VAR055,10,19,31.5,5.26,51529.39,30,52,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL010,VAR056,10,25,39.5,5.41,41052.1,44,67,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL010,VAR057,11,26,39.0,5.58,48991.87,33,47,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL010,VAR058,10,30,38.5,4.89,38286.23,44,61,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL010,VAR059,9,29,39.2,4.83,34680.04,28,40,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL010,VAR060,8,16,38.2,4.71,41774.78,30,43,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL011,VAR061,11,21,35.5,5.04,42498.36,45,61,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL011,VAR062,11,33,32.2,5.81,58045.82,46,75,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL011,VAR063,11,25,34.1,5.75,74499.43,37,56,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL011,VAR064,10,15,33.5,4.27,50044.64,35,52,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL011,VAR065,11,18,36.9,4.63,75569.21,44,72,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL011,VAR066,10,14,38.3,4.71,57080.11,31,50,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL012,VAR067,13,28,30.3,5.34,66837.87,51,81,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL012,VAR068,12,26,35.3,4.72,66490.09,42,63,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL012,VAR069,10,21,30.4,4.2,63668.47,36,61,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL012,VAR070,10,24,38.5,5.92,48731.9,41,63,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL012,VAR071,12,32,31.4,4.35,58932.94,37,58,6,EMP0329,EMP0004,0,107.52,97.06
2025-02-01,DLR030,MDL012,VAR072,8,35,32.3,4.83,30580.95,31,53,6,EMP0329,EMP0004,0,107.52,97.06
2025-03-01,DLR001,MDL001,VAR001,9,22,39.7,3.94,63319.38,30,50,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL001,VAR002,11,24,38.2,4.27,48620.25,39,53,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL001,VAR003,10,22,35.1,4.39,45257.13,33,52,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL001,VAR004,11,28,31.4,3.61,66577.5,35,56,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL001,VAR005,9,24,40.5,4.54,50570.18,36,49,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL001,VAR006,8,30,32.2,4.36,34924.36,32,49,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL002,VAR007,9,23,38.4,4.39,51909.9,30,50,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL002,VAR008,10,23,32.5,3.81,64019.32,37,52,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL002,VAR009,10,18,37.5,4.29,69887.49,44,73,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL002,VAR010,8,25,41.6,3.74,53640.72,34,54,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL002,VAR011,10,33,37.5,3.24,65177.23,38,66,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL002,VAR012,10,20,34.0,3.54,48727.31,37,53,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL003,VAR013,10,32,31.5,5.04,41075.48,31,43,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL003,VAR014,10,21,39.7,3.38,57960.94,30,50,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL003,VAR015,10,23,35.9,5.2,47693.34,38,64,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL003,VAR016,8,28,36.3,4.59,55611.15,31,50,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL003,VAR017,11,23,32.7,5.18,49898.65,32,55,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL003,VAR018,8,23,32.1,5.04,47771.29,25,37,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL004,VAR019,8,22,40.7,3.36,36719.84,36,54,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL004,VAR020,9,18,36.8,4.61,58519.3,35,52,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL004,VAR021,9,20,32.3,3.31,49170.42,40,61,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL004,VAR022,10,27,35.0,5.24,42742.96,37,54,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL004,VAR023,9,20,39.8,3.59,56413.26,40,66,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL004,VAR024,8,19,40.1,3.63,39439.05,31,50,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL005,VAR025,13,31,27.7,4.72,77235.6,55,81,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL005,VAR026,15,26,35.4,5.19,103882.03,58,100,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL005,VAR027,10,24,39.6,3.78,69069.55,36,60,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL005,VAR028,12,18,32.9,4.21,60128.53,39,63,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL005,VAR029,12,22,30.9,5.01,61567.98,43,70,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL005,VAR030,10,17,31.3,3.55,42602.29,40,62,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL006,VAR031,13,33,34.4,5.03,73141.99,50,69,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL006,VAR032,12,21,31.4,4.02,82388.88,37,58,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL006,VAR033,12,30,30.6,3.97,63859.94,52,72,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL006,VAR034,13,32,37.3,3.99,73319.46,37,54,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL006,VAR035,11,30,33.4,4.94,54005.89,49,78,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL006,VAR036,9,31,37.0,4.18,62898.01,28,39,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL007,VAR037,10,33,39.8,4.28,58070.18,34,55,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL007,VAR038,11,15,30.5,4.21,63285.78,35,57,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL007,VAR039,12,34,32.7,4.35,73406.26,37,64,12,EMP0005,EMP0002,0,107.55,97.09
2025-03-01,DLR001,MDL007,VAR040,11,20,38.5,5.13,68099.68,36,60,12,EMP0005,EMP0002,0,107.55,97.09
