month,service_center_id,claim_type,return_reason,age_bucket,model_id,variant_id,claim_count,return_count,claim_amount,return_amount
2025-01-01,SVC051,Recall,No Return,7-12m,MDL002,VAR009,1,0,8491,0
2025-01-01,SVC051,Recall,No Return,7-12m,MDL004,VAR021,1,0,35564,0
2025-01-01,SVC051,Recall,No Return,7-12m,MDL011,VAR064,1,0,5284,0
2025-01-01,SVC051,Recall,No Return,7-12m,MDL011,VAR065,1,0,21211,0
2025-01-01,SVC051,Standard Warranty,No Return,0-3m,MDL003,VAR013,1,0,3542,0
2025-01-01,SVC051,Standard Warranty,No Return,0-3m,MDL004,VAR020,1,0,22208,0
2025-01-01,SVC051,Standard Warranty,No Return,0-3m,MDL011,VAR062,1,0,39811,0
2025-01-01,SVC051,Standard Warranty,No Return,13-24m,MDL012,VAR072,1,0,12511,0
2025-01-01,SVC051,Standard Warranty,No Return,25-36m,MDL003,VAR014,1,0,21243,0
2025-01-01,SVC051,Standard Warranty,No Return,7-12m,MDL012,VAR069,1,0,16556,0
2025-01-01,SVC052,Extended Warranty,No Return,0-3m,MDL002,VAR008,1,0,13130,0
2025-01-01,SVC052,Extended Warranty,No Return,0-3m,MDL003,VAR015,1,0,29602,0
2025-01-01,SVC052,Extended Warranty,No Return,0-3m,MDL012,VAR072,1,0,30122,0
2025-01-01,SVC052,Extended Warranty,No Return,13-24m,MDL001,VAR001,1,0,33866,0
2025-01-01,SVC052,Extended Warranty,No Return,13-24m,MDL001,VAR004,1,0,33249,0
2025-01-01,SVC052,Extended Warranty,No Return,25-36m,MDL002,VAR007,1,0,21200,0
2025-01-01,SVC052,Extended Warranty,No Return,25-36m,MDL012,VAR070,1,0,8300,0
2025-01-01,SVC052,Extended Warranty,No Return,4-6m,MDL002,VAR010,1,0,7291,0
2025-01-01,SVC052,Extended Warranty,No Return,7-12m,MDL003,VAR017,1,0,17791,0
2025-01-01,SVC052,Extended Warranty,No Return,7-12m,MDL011,VAR063,1,0,7807,0
2025-01-01,SVC052,Extended Warranty,No Return,7-12m,MDL012,VAR067,1,0,9715,0
2025-01-01,SVC052,Goodwill,No Return,13-24m,MDL002,VAR009,1,0,2998,0
2025-01-01,SVC052,Goodwill,No Return,25-36m,MDL003,VAR013,1,0,33165,0
2025-01-01,SVC052,Goodwill,No Return,25-36m,MDL011,VAR062,1,0,17279,0
2025-01-01,SVC052,Goodwill,No Return,4-6m,MDL003,VAR014,1,0,29285,0
2025-01-01,SVC052,Goodwill,No Return,4-6m,MDL011,VAR064,1,0,5733,0
2025-01-01,SVC052,No Claim,Customer Cancellation,7-12m,MDL002,VAR008,0,1,0,244022
2025-01-01,SVC052,No Claim,Documentation Issue,0-3m,MDL011,VAR062,0,1,0,167662
2025-01-01,SVC052,No Claim,Documentation Issue,0-3m,MDL011,VAR065,0,1,0,235974
2025-01-01,SVC052,No Claim,Exchange,0-3m,MDL001,VAR005,0,1,0,39535
2025-01-01,SVC052,No Claim,Exchange,0-3m,MDL002,VAR011,0,1,0,85810
2025-01-01,SVC052,No Claim,Incorrect Variant,7-12m,MDL012,VAR068,0,1,0,324021
2025-01-01,SVC052,No Claim,Transit Damage,0-3m,MDL012,VAR071,0,1,0,82125
2025-01-01,SVC052,No Claim,Transit Damage,4-6m,MDL001,VAR002,0,1,0,30088
2025-01-01,SVC052,Recall,No Return,0-3m,MDL001,VAR005,1,0,24074,0
2025-01-01,SVC052,Recall,No Return,4-6m,MDL002,VAR012,1,0,26801,0
2025-01-01,SVC052,Recall,No Return,4-6m,MDL011,VAR066,1,0,37902,0
2025-01-01,SVC052,Standard Warranty,No Return,0-3m,MDL002,VAR011,1,0,38516,0
2025-01-01,SVC052,Standard Warranty,No Return,13-24m,MDL001,VAR002,1,0,31059,0
2025-01-01,SVC052,Standard Warranty,No Return,13-24m,MDL001,VAR006,1,0,14980,0
2025-01-01,SVC052,Standard Warranty,No Return,25-36m,MDL011,VAR065,1,0,21273,0
2025-01-01,SVC052,Standard Warranty,No Return,25-36m,MDL012,VAR068,1,0,40649,0
2025-01-01,SVC052,Standard Warranty,No Return,25-36m,MDL012,VAR069,1,0,8604,0
2025-01-01,SVC052,Standard Warranty,No Return,4-6m,MDL012,VAR071,1,0,31270,0
2025-01-01,SVC052,Standard Warranty,No Return,7-12m,MDL001,VAR003,1,0,12662,0
2025-01-01,SVC052,Standard Warranty,No Return,7-12m,MDL003,VAR016,1,0,24385,0
2025-01-01,SVC053,Extended Warranty,No Return,13-24m,MDL003,VAR015,1,0,27388,0
2025-01-01,SVC053,Extended Warranty,No Return,25-36m,MDL004,VAR022,1,0,41486,0
2025-01-01,SVC053,Extended Warranty,No Return,4-6m,MDL003,VAR016,1,0,22745,0
2025-01-01,SVC053,Extended Warranty,No Return,4-6m,MDL011,VAR066,1,0,42232,0
2025-01-01,SVC053,Extended Warranty,No Return,7-12m,MDL002,VAR011,1,0,12029,0
2025-01-01,SVC053,Extended Warranty,No Return,7-12m,MDL012,VAR067,1,0,3552,0
2025-01-01,SVC053,Goodwill,No Return,0-3m,MDL001,VAR006,1,0,23162,0
2025-01-01,SVC053,Goodwill,No Return,13-24m,MDL011,VAR064,1,0,19203,0
2025-01-01,SVC053,Goodwill,No Return,25-36m,MDL002,VAR008,1,0,26650,0
2025-01-01,SVC053,Goodwill,No Return,4-6m,MDL001,VAR001,1,0,28491,0
2025-01-01,SVC053,Goodwill,No Return,7-12m,MDL003,VAR013,1,0,32036,0
2025-01-01,SVC053,Goodwill,No Return,7-12m,MDL004,VAR019,1,0,11079,0
2025-01-01,SVC053,No Claim,Customer Cancellation,0-3m,MDL001,VAR006,0,1,0,188845
2025-01-01,SVC053,No Claim,Customer Cancellation,0-3m,MDL011,VAR066,0,1,0,224250
2025-01-01,SVC053,No Claim,Customer Cancellation,4-6m,MDL002,VAR009,0,1,0,340582
2025-01-01,SVC053,No Claim,Customer Cancellation,7-12m,MDL012,VAR072,0,1,0,78430
2025-01-01,SVC053,No Claim,Documentation Issue,4-6m,MDL001,VAR003,0,1,0,329878
2025-01-01,SVC053,No Claim,Quality Concern,0-3m,MDL003,VAR015,0,1,0,118344
2025-01-01,SVC053,No Claim,Quality Concern,0-3m,MDL011,VAR063,0,1,0,353250
2025-01-01,SVC053,No Claim,Quality Concern,4-6m,MDL012,VAR069,0,1,0,375160
2025-01-01,SVC053,No Claim,Transit Damage,0-3m,MDL002,VAR012,0,1,0,160994
2025-01-01,SVC053,Recall,No Return,0-3m,MDL002,VAR007,1,0,26507,0
2025-01-01,SVC053,Recall,No Return,0-3m,MDL004,VAR023,1,0,24160,0
2025-01-01,SVC053,Recall,No Return,0-3m,MDL004,VAR024,1,0,11048,0
2025-01-01,SVC053,Recall,No Return,13-24m,MDL002,VAR012,1,0,8205,0
2025-01-01,SVC053,Recall,No Return,13-24m,MDL003,VAR014,1,0,5553,0
2025-01-01,SVC053,Recall,No Return,13-24m,MDL011,VAR065,1,0,14137,0
2025-01-01,SVC053,Recall,No Return,25-36m,MDL001,VAR004,1,0,39920,0
2025-01-01,SVC053,Recall,No Return,25-36m,MDL003,VAR018,1,0,33903,0
2025-01-01,SVC053,Recall,No Return,25-36m,MDL004,VAR021,1,0,26973,0
2025-01-01,SVC053,Recall,No Return,4-6m,MDL003,VAR017,1,0,22349,0
2025-01-01,SVC053,Standard Warranty,No Return,0-3m,MDL001,VAR005,1,0,34253,0
2025-01-01,SVC053,Standard Warranty,No Return,0-3m,MDL012,VAR072,1,0,20373,0
2025-01-01,SVC053,Standard Warranty,No Return,13-24m,MDL004,VAR020,1,0,17036,0
2025-01-01,SVC053,Standard Warranty,No Return,25-36m,MDL002,VAR009,1,0,39766,0
2025-01-01,SVC053,Standard Warranty,No Return,25-36m,MDL012,VAR068,1,0,5066,0
2025-01-01,SVC053,Standard Warranty,No Return,25-36m,MDL012,VAR071,1,0,25192,0
2025-01-01,SVC053,Standard Warranty,No Return,4-6m,MDL001,VAR002,1,0,1856,0
2025-01-01,SVC053,Standard Warranty,No Return,4-6m,MDL012,VAR069,1,0,42074,0
2025-01-01,SVC053,Standard Warranty,No Return,7-12m,MDL001,VAR003,1,0,32924,0
2025-01-01,SVC053,Standard Warranty,No Return,7-12m,MDL002,VAR010,1,0,6621,0
2025-01-01,SVC053,Standard Warranty,No Return,7-12m,MDL011,VAR063,1,0,42658,0
2025-01-01,SVC053,Standard Warranty,No Return,7-12m,MDL012,VAR070,1,0,12387,0
2025-01-01,SVC054,Extended Warranty,No Return,25-36m,MDL011,VAR064,1,0,40678,0
2025-01-01,SVC054,Extended Warranty,No Return,4-6m,MDL001,VAR003,1,0,24602,0
2025-01-01,SVC054,Extended Warranty,No Return,7-12m,MDL001,VAR004,1,0,25151,0
2025-01-01,SVC054,Extended Warranty,No Return,7-12m,MDL003,VAR014,1,0,33243,0
2025-01-01,SVC054,Extended Warranty,No Return,7-12m,MDL003,VAR018,1,0,29369,0
2025-01-01,SVC054,Extended Warranty,No Return,7-12m,MDL011,VAR066,1,0,32259,0
2025-01-01,SVC054,Goodwill,No Return,0-3m,MDL001,VAR005,1,0,23452,0
2025-01-01,SVC054,Goodwill,No Return,0-3m,MDL002,VAR008,1,0,27251,0
2025-01-01,SVC054,Goodwill,No Return,0-3m,MDL003,VAR013,1,0,37005,0
2025-01-01,SVC054,Goodwill,No Return,0-3m,MDL012,VAR069,1,0,6074,0
2025-01-01,SVC054,Goodwill,No Return,4-6m,MDL012,VAR072,1,0,18372,0
2025-01-01,SVC054,Goodwill,No Return,7-12m,MDL001,VAR006,1,0,15443,0
2025-01-01,SVC054,No Claim,Customer Cancellation,4-6m,MDL001,VAR004,0,1,0,444795
2025-01-01,SVC054,No Claim,Documentation Issue,7-12m,MDL012,VAR067,0,1,0,229916
2025-01-01,SVC054,No Claim,Exchange,0-3m,MDL011,VAR064,0,1,0,313189
2025-01-01,SVC054,No Claim,Exchange,4-6m,MDL012,VAR070,0,1,0,215256
2025-01-01,SVC054,No Claim,Quality Concern,0-3m,MDL002,VAR007,0,1,0,252064
2025-01-01,SVC054,No Claim,Quality Concern,4-6m,MDL001,VAR001,0,1,0,280346
2025-01-01,SVC054,No Claim,Transit Damage,7-12m,MDL002,VAR010,0,1,0,197914
2025-01-01,SVC054,Recall,No Return,13-24m,MDL002,VAR010,1,0,25019,0
2025-01-01,SVC054,Recall,No Return,13-24m,MDL011,VAR065,1,0,8856,0
2025-01-01,SVC054,Recall,No Return,25-36m,MDL012,VAR071,1,0,24836,0
2025-01-01,SVC054,Recall,No Return,4-6m,MDL002,VAR007,1,0,21332,0
2025-01-01,SVC054,Recall,No Return,4-6m,MDL002,VAR012,1,0,4095,0
2025-01-01,SVC054,Recall,No Return,4-6m,MDL003,VAR016,1,0,5714,0
2025-01-01,SVC054,Recall,No Return,7-12m,MDL002,VAR009,1,0,26927,0
2025-01-01,SVC054,Standard Warranty,No Return,0-3m,MDL003,VAR015,1,0,41235,0
2025-01-01,SVC054,Standard Warranty,No Return,0-3m,MDL012,VAR070,1,0,34951,0
2025-01-01,SVC054,Standard Warranty,No Return,13-24m,MDL001,VAR001,1,0,4443,0
2025-01-01,SVC054,Standard Warranty,No Return,13-24m,MDL003,VAR017,1,0,6679,0
2025-01-01,SVC054,Standard Warranty,No Return,13-24m,MDL004,VAR019,1,0,4176,0
2025-01-01,SVC054,Standard Warranty,No Return,25-36m,MDL004,VAR020,1,0,7521,0
2025-01-01,SVC054,Standard Warranty,No Return,4-6m,MDL002,VAR011,1,0,5518,0
2025-01-01,SVC054,Standard Warranty,No Return,7-12m,MDL001,VAR002,1,0,25199,0
2025-01-01,SVC054,Standard Warranty,No Return,7-12m,MDL012,VAR067,1,0,7898,0
2025-01-01,SVC054,Standard Warranty,No Return,7-12m,MDL012,VAR068,1,0,22774,0
2025-01-01,SVC055,Extended Warranty,No Return,0-3m,MDL002,VAR007,1,0,18381,0
2025-01-01,SVC055,Extended Warranty,No Return,0-3m,MDL011,VAR065,1,0,29942,0
2025-01-01,SVC055,Extended Warranty,No Return,13-24m,MDL011,VAR066,1,0,22581,0
2025-01-01,SVC055,Extended Warranty,No Return,4-6m,MDL001,VAR002,1,0,31015,0
2025-01-01,SVC055,Extended Warranty,No Return,4-6m,MDL001,VAR006,1,0,4659,0
2025-01-01,SVC055,Extended Warranty,No Return,4-6m,MDL002,VAR009,1,0,9430,0
2025-01-01,SVC055,Extended Warranty,No Return,4-6m,MDL012,VAR072,1,0,39439,0
2025-01-01,SVC055,Goodwill,No Return,0-3m,MDL001,VAR004,1,0,7735,0
2025-01-01,SVC055,Goodwill,No Return,13-24m,MDL012,VAR067,1,0,18733,0
2025-01-01,SVC055,Goodwill,No Return,4-6m,MDL012,VAR071,1,0,34212,0
2025-01-01,SVC055,Goodwill,No Return,7-12m,MDL001,VAR003,1,0,4108,0
2025-01-01,SVC055,No Claim,Customer Cancellation,4-6m,MDL002,VAR008,0,1,0,98145
2025-01-01,SVC055,No Claim,Customer Cancellation,4-6m,MDL012,VAR071,0,1,0,367735
2025-01-01,SVC055,No Claim,Documentation Issue,0-3m,MDL001,VAR002,0,1,0,85754
2025-01-01,SVC055,No Claim,Incorrect Variant,4-6m,MDL002,VAR011,0,1,0,139647
2025-01-01,SVC055,No Claim,Incorrect Variant,7-12m,MDL012,VAR068,0,1,0,144294
2025-01-01,SVC055,No Claim,Quality Concern,4-6m,MDL001,VAR005,0,1,0,150885
2025-01-01,SVC055,No Claim,Transit Damage,7-12m,MDL011,VAR065,0,1,0,287092
2025-01-01,SVC055,Recall,No Return,0-3m,MDL012,VAR069,1,0,11624,0
2025-01-01,SVC055,Recall,No Return,25-36m,MDL002,VAR008,1,0,10744,0
2025-01-01,SVC055,Recall,No Return,4-6m,MDL002,VAR010,1,0,10102,0
2025-01-01,SVC055,Standard Warranty,No Return,0-3m,MDL012,VAR070,1,0,4516,0
2025-01-01,SVC055,Standard Warranty,No Return,13-24m,MDL012,VAR068,1,0,5986,0
2025-01-01,SVC055,Standard Warranty,No Return,4-6m,MDL001,VAR005,1,0,29911,0
2025-01-01,SVC055,Standard Warranty,No Return,7-12m,MDL001,VAR001,1,0,33666,0
2025-01-01,SVC056,Extended Warranty,No Return,13-24m,MDL002,VAR009,1,0,38755,0
2025-01-01,SVC056,Extended Warranty,No Return,25-36m,MDL001,VAR001,1,0,36616,0
2025-01-01,SVC056,Extended Warranty,No Return,4-6m,MDL003,VAR015,1,0,21950,0
2025-01-01,SVC056,Extended Warranty,No Return,4-6m,MDL012,VAR069,1,0,20877,0
2025-01-01,SVC056,Extended Warranty,No Return,7-12m,MDL002,VAR008,1,0,16130,0
2025-01-01,SVC056,Extended Warranty,No Return,7-12m,MDL012,VAR070,1,0,20590,0
2025-01-01,SVC056,Goodwill,No Return,13-24m,MDL002,VAR007,1,0,9435,0
2025-01-01,SVC056,Goodwill,No Return,25-36m,MDL001,VAR006,1,0,13026,0
2025-01-01,SVC056,Goodwill,No Return,4-6m,MDL012,VAR071,1,0,9517,0
2025-01-01,SVC056,No Claim,Documentation Issue,7-12m,MDL012,VAR072,0,1,0,271735
2025-01-01,SVC056,No Claim,Exchange,0-3m,MDL001,VAR003,0,1,0,422871
2025-01-01,SVC056,No Claim,Incorrect Variant,0-3m,MDL001,VAR006,0,1,0,413801
2025-01-01,SVC056,No Claim,Quality Concern,0-3m,MDL012,VAR069,0,1,0,99692
2025-01-01,SVC056,No Claim,Quality Concern,4-6m,MDL011,VAR066,0,1,0,188061
2025-01-01,SVC056,Recall,No Return,13-24m,MDL002,VAR011,1,0,13175,0
2025-01-01,SVC056,Recall,No Return,25-36m,MDL001,VAR004,1,0,20190,0
2025-01-01,SVC056,Recall,No Return,25-36m,MDL003,VAR014,1,0,31099,0
2025-01-01,SVC056,Recall,No Return,25-36m,MDL012,VAR067,1,0,10125,0
2025-01-01,SVC056,Recall,No Return,4-6m,MDL002,VAR012,1,0,21947,0
2025-01-01,SVC056,Recall,No Return,7-12m,MDL011,VAR066,1,0,10307,0
2025-01-01,SVC056,Standard Warranty,No Return,0-3m,MDL002,VAR010,1,0,7886,0
2025-01-01,SVC056,Standard Warranty,No Return,13-24m,MDL001,VAR002,1,0,28052,0
2025-01-01,SVC056,Standard Warranty,No Return,13-24m,MDL012,VAR072,1,0,10288,0
2025-01-01,SVC056,Standard Warranty,No Return,25-36m,MDL012,VAR068,1,0,42393,0
2025-01-01,SVC056,Standard Warranty,No Return,4-6m,MDL001,VAR005,1,0,9442,0
2025-01-01,SVC056,Standard Warranty,No Return,7-12m,MDL001,VAR003,1,0,40698,0
2025-01-01,SVC056,Standard Warranty,No Return,7-12m,MDL003,VAR013,1,0,3408,0
2025-01-01,SVC057,Extended Warranty,No Return,0-3m,MDL012,VAR069,1,0,15734,0
2025-01-01,SVC057,Extended Warranty,No Return,13-24m,MDL002,VAR012,1,0,16300,0
2025-01-01,SVC057,Extended Warranty,No Return,25-36m,MDL001,VAR004,1,0,24880,0
2025-01-01,SVC057,Extended Warranty,No Return,25-36m,MDL001,VAR005,1,0,14878,0
2025-01-01,SVC057,Extended Warranty,No Return,4-6m,MDL001,VAR001,1,0,23274,0
2025-01-01,SVC057,Extended Warranty,No Return,4-6m,MDL001,VAR003,1,0,36309,0
2025-01-01,SVC057,Extended Warranty,No Return,4-6m,MDL003,VAR014,1,0,4605,0
2025-01-01,SVC057,Extended Warranty,No Return,4-6m,MDL012,VAR072,1,0,16031,0
2025-01-01,SVC057,Extended Warranty,No Return,7-12m,MDL012,VAR067,1,0,9523,0
2025-01-01,SVC057,Goodwill,No Return,25-36m,MDL002,VAR010,1,0,12599,0
2025-01-01,SVC057,Goodwill,No Return,4-6m,MDL002,VAR007,1,0,12191,0
2025-01-01,SVC057,Goodwill,No Return,7-12m,MDL012,VAR068,1,0,28638,0
2025-01-01,SVC057,No Claim,Customer Cancellation,4-6m,MDL002,VAR010,0,1,0,252325
2025-01-01,SVC057,No Claim,Exchange,0-3m,MDL001,VAR004,0,1,0,430781
2025-01-01,SVC057,No Claim,Incorrect Variant,0-3m,MDL002,VAR007,0,1,0,72985
2025-01-01,SVC057,No Claim,Transit Damage,0-3m,MDL001,VAR001,0,1,0,388675
2025-01-01,SVC057,No Claim,Transit Damage,0-3m,MDL012,VAR070,0,1,0,156788
2025-01-01,SVC057,No Claim,Transit Damage,4-6m,MDL012,VAR067,0,1,0,412129
2025-01-01,SVC057,Recall,No Return,13-24m,MDL002,VAR008,1,0,32925,0
2025-01-01,SVC057,Recall,No Return,25-36m,MDL012,VAR070,1,0,13786,0
2025-01-01,SVC057,Recall,No Return,4-6m,MDL001,VAR006,1,0,39773,0
2025-01-01,SVC057,Recall,No Return,4-6m,MDL003,VAR013,1,0,43735,0
2025-01-01,SVC057,Recall,No Return,7-12m,MDL002,VAR011,1,0,7195,0
2025-01-01,SVC057,Standard Warranty,No Return,13-24m,MDL012,VAR071,1,0,24838,0
2025-01-01,SVC057,Standard Warranty,No Return,25-36m,MDL001,VAR002,1,0,8392,0
2025-01-01,SVC057,Standard Warranty,No Return,4-6m,MDL002,VAR009,1,0,6848,0
2025-01-01,SVC058,Extended Warranty,No Return,13-24m,MDL002,VAR010,1,0,12334,0
2025-01-01,SVC058,Extended Warranty,No Return,25-36m,MDL001,VAR001,1,0,15523,0
2025-01-01,SVC058,Extended Warranty,No Return,4-6m,MDL001,VAR003,1,0,35618,0
2025-01-01,SVC058,Extended Warranty,No Return,4-6m,MDL012,VAR071,1,0,17913,0
2025-01-01,SVC058,Goodwill,No Return,0-3m,MDL012,VAR068,1,0,26205,0
2025-01-01,SVC058,Goodwill,No Return,25-36m,MDL001,VAR002,1,0,37784,0
2025-01-01,SVC058,Goodwill,No Return,7-12m,MDL012,VAR072,1,0,22299,0
2025-01-01,SVC058,No Claim,Customer Cancellation,0-3m,MDL001,VAR005,0,1,0,35116
2025-01-01,SVC058,No Claim,Customer Cancellation,4-6m,MDL012,VAR068,0,1,0,299078
2025-01-01,SVC058,No Claim,Documentation Issue,0-3m,MDL012,VAR071,0,1,0,137096
2025-01-01,SVC058,No Claim,Documentation Issue,7-12m,MDL001,VAR002,0,1,0,90787
2025-01-01,SVC058,Recall,No Return,13-24m,MDL002,VAR007,1,0,34351,0
2025-01-01,SVC058,Recall,No Return,25-36m,MDL002,VAR009,1,0,5449,0
2025-01-01,SVC058,Recall,No Return,4-6m,MDL001,VAR004,1,0,3329,0
2025-01-01,SVC058,Recall,No Return,4-6m,MDL001,VAR005,1,0,7841,0
2025-01-01,SVC058,Recall,No Return,7-12m,MDL002,VAR011,1,0,27778,0
2025-01-01,SVC058,Standard Warranty,No Return,0-3m,MDL012,VAR070,1,0,3750,0
2025-01-01,SVC058,Standard Warranty,No Return,13-24m,MDL001,VAR006,1,0,23364,0
2025-01-01,SVC058,Standard Warranty,No Return,13-24m,MDL002,VAR012,1,0,38966,0
2025-01-01,SVC058,Standard Warranty,No Return,25-36m,MDL002,VAR008,1,0,21639,0
2025-01-01,SVC058,Standard Warranty,No Return,7-12m,MDL012,VAR069,1,0,40243,0
2025-01-01,SVC059,Extended Warranty,No Return,0-3m,MDL012,VAR069,1,0,4623,0
2025-01-01,SVC059,Extended Warranty,No Return,13-24m,MDL012,VAR072,1,0,28310,0
2025-01-01,SVC059,Extended Warranty,No Return,4-6m,MDL012,VAR070,1,0,26451,0
2025-01-01,SVC059,Extended Warranty,No Return,7-12m,MDL001,VAR003,1,0,10326,0
2025-01-01,SVC059,Extended Warranty,No Return,7-12m,MDL001,VAR005,1,0,17495,0
2025-01-01,SVC059,Goodwill,No Return,0-3m,MDL002,VAR007,1,0,27237,0
2025-01-01,SVC059,Goodwill,No Return,0-3m,MDL002,VAR009,1,0,16611,0
2025-01-01,SVC059,Goodwill,No Return,25-36m,MDL001,VAR001,1,0,21189,0
2025-01-01,SVC059,Goodwill,No Return,25-36m,MDL001,VAR006,1,0,6432,0
2025-01-01,SVC059,Goodwill,No Return,4-6m,MDL002,VAR008,1,0,34503,0
2025-01-01,SVC059,No Claim,Customer Cancellation,4-6m,MDL002,VAR009,0,1,0,408329
2025-01-01,SVC059,No Claim,Exchange,4-6m,MDL012,VAR069,0,1,0,49130
2025-01-01,SVC059,No Claim,Incorrect Variant,0-3m,MDL012,VAR072,0,1,0,407482
2025-01-01,SVC059,No Claim,Quality Concern,4-6m,MDL001,VAR003,0,1,0,49853
2025-01-01,SVC059,No Claim,Quality Concern,4-6m,MDL001,VAR006,0,1,0,252617
2025-01-01,SVC059,Recall,No Return,4-6m,MDL001,VAR002,1,0,39554,0
2025-01-01,SVC059,Recall,No Return,4-6m,MDL002,VAR010,1,0,43400,0
2025-01-01,SVC059,Recall,No Return,7-12m,MDL012,VAR071,1,0,25316,0
2025-01-01,SVC059,Standard Warranty,No Return,4-6m,MDL001,VAR004,1,0,5888,0
2025-01-01,SVC060,Extended Warranty,No Return,0-3m,MDL002,VAR008,1,0,11863,0
2025-01-01,SVC060,Extended Warranty,No Return,0-3m,MDL003,VAR016,1,0,21209,0
2025-01-01,SVC060,Extended Warranty,No Return,25-36m,MDL001,VAR002,1,0,41309,0
2025-01-01,SVC060,Extended Warranty,No Return,25-36m,MDL001,VAR006,1,0,3100,0
2025-01-01,SVC060,Extended Warranty,No Return,4-6m,MDL003,VAR013,1,0,19712,0
2025-01-01,SVC060,Goodwill,No Return,0-3m,MDL002,VAR007,1,0,23993,0
2025-01-01,SVC060,Goodwill,No Return,13-24m,MDL001,VAR004,1,0,42819,0
2025-01-01,SVC060,Goodwill,No Return,25-36m,MDL001,VAR005,1,0,42440,0
2025-01-01,SVC060,Goodwill,No Return,25-36m,MDL002,VAR012,1,0,10562,0
2025-01-01,SVC060,Goodwill,No Return,4-6m,MDL004,VAR020,1,0,3941,0
2025-01-01,SVC060,Goodwill,No Return,7-12m,MDL002,VAR011,1,0,37587,0
2025-01-01,SVC060,Goodwill,No Return,7-12m,MDL003,VAR015,1,0,42943,0
2025-01-01,SVC060,No Claim,Exchange,0-3m,MDL001,VAR001,0,1,0,403218
2025-01-01,SVC060,No Claim,Incorrect Variant,7-12m,MDL012,VAR070,0,1,0,349148
2025-01-01,SVC060,No Claim,Quality Concern,7-12m,MDL001,VAR004,0,1,0,223224
2025-01-01,SVC060,Recall,No Return,13-24m,MDL001,VAR003,1,0,9836,0
2025-01-01,SVC060,Recall,No Return,13-24m,MDL012,VAR071,1,0,19942,0
2025-01-01,SVC060,Recall,No Return,13-24m,MDL012,VAR072,1,0,6016,0
2025-01-01,SVC060,Recall,No Return,7-12m,MDL001,VAR001,1,0,9474,0
2025-01-01,SVC060,Standard Warranty,No Return,13-24m,MDL002,VAR009,1,0,27609,0
2025-01-01,SVC060,Standard Warranty,No Return,13-24m,MDL002,VAR010,1,0,12425,0
2025-01-01,SVC060,Standard Warranty,No Return,13-24m,MDL003,VAR018,1,0,4090,0
2025-01-01,SVC060,Standard Warranty,No Return,25-36m,MDL004,VAR019,1,0,41475,0
2025-01-01,SVC060,Standard Warranty,No Return,4-6m,MDL003,VAR017,1,0,2300,0
2025-01-01,SVC060,Standard Warranty,No Return,7-12m,MDL003,VAR014,1,0,33284,0
2025-01-01,SVC060,Standard Warranty,No Return,7-12m,MDL012,VAR070,1,0,37055,0
2025-02-01,SVC001,Extended Warranty,No Return,0-3m,MDL006,VAR033,1,0,28959,0
2025-02-01,SVC001,Extended Warranty,No Return,13-24m,MDL004,VAR019,1,0,35431,0
2025-02-01,SVC001,Extended Warranty,No Return,13-24m,MDL009,VAR049,1,0,14947,0
2025-02-01,SVC001,Extended Warranty,No Return,25-36m,MDL003,VAR017,1,0,3730,0
2025-02-01,SVC001,Extended Warranty,No Return,25-36m,MDL009,VAR051,1,0,34479,0
2025-02-01,SVC001,Extended Warranty,No Return,25-36m,MDL010,VAR055,1,0,9043,0
2025-02-01,SVC001,Extended Warranty,No Return,25-36m,MDL010,VAR057,1,0,9995,0
2025-02-01,SVC001,Extended Warranty,No Return,4-6m,MDL005,VAR027,1,0,24463,0
2025-02-01,SVC001,Extended Warranty,No Return,4-6m,MDL008,VAR046,1,0,25686,0
2025-02-01,SVC001,Extended Warranty,No Return,7-12m,MDL005,VAR025,1,0,21339,0
2025-02-01,SVC001,Goodwill,No Return,0-3m,MDL007,VAR040,1,0,39082,0
2025-02-01,SVC001,Goodwill,No Return,25-36m,MDL004,VAR024,1,0,31134,0
2025-02-01,SVC001,Goodwill,No Return,25-36m,MDL006,VAR035,1,0,2985,0
2025-02-01,SVC001,Goodwill,No Return,25-36m,MDL007,VAR041,1,0,16407,0
2025-02-01,SVC001,Goodwill,No Return,4-6m,MDL003,VAR015,1,0,12652,0
2025-02-01,SVC001,Goodwill,No Return,4-6m,MDL006,VAR032,1,0,10605,0
2025-02-01,SVC001,Goodwill,No Return,7-12m,MDL006,VAR034,1,0,36203,0
2025-02-01,SVC001,No Claim,Customer Cancellation,0-3m,MDL003,VAR015,0,1,0,74588
2025-02-01,SVC001,No Claim,Documentation Issue,4-6m,MDL003,VAR018,0,1,0,375486
2025-02-01,SVC001,No Claim,Documentation Issue,7-12m,MDL004,VAR024,0,1,0,418799
2025-02-01,SVC001,No Claim,Incorrect Variant,4-6m,MDL002,VAR012,0,1,0,354715
2025-02-01,SVC001,No Claim,Quality Concern,0-3m,MDL004,VAR021,0,1,0,174098
2025-02-01,SVC001,Recall,No Return,0-3m,MDL008,VAR047,1,0,31306,0
2025-02-01,SVC001,Recall,No Return,0-3m,MDL010,VAR056,1,0,43067,0
2025-02-01,SVC001,Recall,No Return,13-24m,MDL003,VAR016,1,0,35943,0
2025-02-01,SVC001,Recall,No Return,13-24m,MDL005,VAR029,1,0,14430,0
2025-02-01,SVC001,Recall,No Return,13-24m,MDL006,VAR036,1,0,12618,0
